Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Sale_HK,Customer_HK,Product_HK,Shipment_ID
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Furnishings,25.11,3,0.0,6.5286,6b30c9654ac531beaf16ce4532784e163a1aebc2e3e82b1bc272590aba231c0c,3e4c8221e17fcb21a06de3bf1ba7d9963a56182394577a9f7dfa5a7f7b01eed4,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,e15420eb7fbf028e8d046bf81e89daab796f382f0c37376ece0e52bc1e7a0742
Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,29.78,2,0.0,8.0406,1b8db1d747df2df90a1fc810ce41fb6aad75ce01df431a198bc3fb5f70dd2e38,61f58e60d5710b0665777db7851c7dc07249a5949aaa23e37955fd2eb355dffd,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,663857bd9e4153c5ed56a6d8d6a7f464d89eb15da86921472541e2fbb8903767
Second Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,677.58,3,0.0,176.1708,1b8db1d747df2df90a1fc810ce41fb6aad75ce01df431a198bc3fb5f70dd2e38,61f58e60d5710b0665777db7851c7dc07249a5949aaa23e37955fd2eb355dffd,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,663857bd9e4153c5ed56a6d8d6a7f464d89eb15da86921472541e2fbb8903767
Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,75.04,8,0.0,36.0192,1b8db1d747df2df90a1fc810ce41fb6aad75ce01df431a198bc3fb5f70dd2e38,61f58e60d5710b0665777db7851c7dc07249a5949aaa23e37955fd2eb355dffd,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,663857bd9e4153c5ed56a6d8d6a7f464d89eb15da86921472541e2fbb8903767
First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Technology,Machines,695.7,2,0.5,-27.828,5773915f222559783cb0053f61b88e4a7d9a847150894888233d93958983e1e8,90773afe8fa40e46b2f39e7c4febb705b6bed81bda27a8f1eefc3f68382555a7,919d9b6bcc0ec290fc69a807c8d6cb0492f58e0bef0907f538673cffa46a5004,8774992f0953516571a3dcaf776f3980ea90f3940a8c897c92e4fc482099c055
First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,15.66,5,0.7,-12.528,5773915f222559783cb0053f61b88e4a7d9a847150894888233d93958983e1e8,90773afe8fa40e46b2f39e7c4febb705b6bed81bda27a8f1eefc3f68382555a7,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,8774992f0953516571a3dcaf776f3980ea90f3940a8c897c92e4fc482099c055
First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,28.854,6,0.7,-21.1596,5773915f222559783cb0053f61b88e4a7d9a847150894888233d93958983e1e8,90773afe8fa40e46b2f39e7c4febb705b6bed81bda27a8f1eefc3f68382555a7,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,8774992f0953516571a3dcaf776f3980ea90f3940a8c897c92e4fc482099c055
Standard Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Art,47.82,3,0.0,14.346,f284473dbd06b480b15567c54a95ce6f8c74d7ca65eed8c452af62ab185cf0c1,0ae965b5b02ce2ca755f820497d971888f934761ea8b7c9069b365e83c81056c,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,ee2caabcb1955b005ee5321c674de27b34993dcf994f96058118349084f7e3a4
Standard Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Labels,13.05,5,0.0,6.003,f284473dbd06b480b15567c54a95ce6f8c74d7ca65eed8c452af62ab185cf0c1,0ae965b5b02ce2ca755f820497d971888f934761ea8b7c9069b365e83c81056c,e7b0c0dae328cd419c24f795525f08290cb6afe5be9aa90178ae0ac8bf31a8d3,ee2caabcb1955b005ee5321c674de27b34993dcf994f96058118349084f7e3a4
Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,93.78,2,0.0,36.5742,50a69a28e5d6044c23679e8885698ac48f75ae08bd938f59f5124e0715684f29,07059f29e70e60e0e888a5c795bea63495fea750edcbd880a7fae00f7f5c5394,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,0ac45cd50d8b1c59ea05494b8f2d9a68b7adb4ddc069b7d76d4d6ca15d5ba191
Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,47.18,7,0.0,23.59,50a69a28e5d6044c23679e8885698ac48f75ae08bd938f59f5124e0715684f29,07059f29e70e60e0e888a5c795bea63495fea750edcbd880a7fae00f7f5c5394,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,0ac45cd50d8b1c59ea05494b8f2d9a68b7adb4ddc069b7d76d4d6ca15d5ba191
Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Art,19.68,6,0.0,5.7072,50a69a28e5d6044c23679e8885698ac48f75ae08bd938f59f5124e0715684f29,07059f29e70e60e0e888a5c795bea63495fea750edcbd880a7fae00f7f5c5394,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,0ac45cd50d8b1c59ea05494b8f2d9a68b7adb4ddc069b7d76d4d6ca15d5ba191
Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Binders,53.4,10,0.0,25.098,50a69a28e5d6044c23679e8885698ac48f75ae08bd938f59f5124e0715684f29,07059f29e70e60e0e888a5c795bea63495fea750edcbd880a7fae00f7f5c5394,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,0ac45cd50d8b1c59ea05494b8f2d9a68b7adb4ddc069b7d76d4d6ca15d5ba191
Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Binders,35.88,6,0.0,17.2224,50a69a28e5d6044c23679e8885698ac48f75ae08bd938f59f5124e0715684f29,07059f29e70e60e0e888a5c795bea63495fea750edcbd880a7fae00f7f5c5394,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,0ac45cd50d8b1c59ea05494b8f2d9a68b7adb4ddc069b7d76d4d6ca15d5ba191
Second Class,Consumer,United States,Evanston,Illinois,60201,Central,Furniture,Chairs,258.279,3,0.3,-70.1043,da378e75f1234f69c981556aab42dd5324d7c0d7fe900067fc984139dc261ad0,b7fe6bf0d8363c2c77e7810b059204ff69aaf103149c74fc78e79d7d52ce4243,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,f4597db28f1cccf31c88a6e59d94fa04ef0e8d4a2b45c206d30e087bd0eb71e7
First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,31.4,2,0.0,7.85,025113458fd12d5b67feb64fa95faab3ced5df40a6c93d98443823113b64ba01,54acd6b2a23b0640a0e318541eebae032095232ca75f015fec0c3f653a2c93ed,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,3ff8a10eb5f93f6b63554cbb4527db74e208a15644d21a2caab01e64aa8d3ab6
Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,183.96,5,0.2,20.6955,a239adf2ec4e91196cf97ac0354d36f5847fdcd11c1710dea639e9b8449b5349,1b90a6222c475f481a57eeb386400cb29df14625618b939e30ebf34c6b2a1218,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,a165c28e8689b2ffd0a259c33328a8c478e14afe3570aa24219b964cc4c30650
Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,17.61,3,0.0,8.4528,a239adf2ec4e91196cf97ac0354d36f5847fdcd11c1710dea639e9b8449b5349,1b90a6222c475f481a57eeb386400cb29df14625618b939e30ebf34c6b2a1218,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,a165c28e8689b2ffd0a259c33328a8c478e14afe3570aa24219b964cc4c30650
Standard Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Tables,300.904,1,0.2,11.2839,a239adf2ec4e91196cf97ac0354d36f5847fdcd11c1710dea639e9b8449b5349,1b90a6222c475f481a57eeb386400cb29df14625618b939e30ebf34c6b2a1218,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,a165c28e8689b2ffd0a259c33328a8c478e14afe3570aa24219b964cc4c30650
Same Day,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,220.776,3,0.2,-44.1552,6a867a74b51b4ca16d4b41298bbf3ebe69a0a4003a839590ca91b83b8baff277,cecbd5c514c4b9d25a4e2f03fc89199185087493e53349e9d0da2f89fd00002d,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,cc637853e4767b7f4883b957c26dd3079e3b5f996bbf4acf467f9721c46525d8
Same Day,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Storage,281.424,11,0.2,-35.178,6a867a74b51b4ca16d4b41298bbf3ebe69a0a4003a839590ca91b83b8baff277,cecbd5c514c4b9d25a4e2f03fc89199185087493e53349e9d0da2f89fd00002d,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,cc637853e4767b7f4883b957c26dd3079e3b5f996bbf4acf467f9721c46525d8
First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Paper,79.14,3,0.0,36.4044,0c2977dd1e69a3cda31e620290225f5814e4f5a5cea65f69aa60d9c2c626bf73,f7c401d97a4a664eae4921d1e1bba363d3aa42576c1b65ea9b7a42dac0672098,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,3382f89b72741bc333d635412f9b56a39f767074f527444ea6d5ffdb89a7e0df
First Class,Consumer,United States,Fort Worth,Texas,76106,Central,Furniture,Furnishings,1.988,1,0.6,-1.4413,fdfa472e59848c001933c2cf8da67df3002346effbb9ca9c483f234d2c873ab3,1d59157cda9c4ae8181a7b6380b77de1b116b401d483167ef503d0e91cf47243,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,eb252a2b7277d27ea3e62bc0922705a1648e09535c22c2b29ab6ca18b3caee3a
Second Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,145.568,2,0.2,0.0,f32826b65959f003fbdb01f2ab2674ab4bf93389048afdab7e9ad20c5300d3c6,65f6beba4485274c62d7562651ab7b275b891bd1a000f75558c9064fdad746a8,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,60ebbefb5c52be78c2c2002d64d68fa8652878491cff365718b75d6d4f42c8f4
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,123.256,7,0.2,9.2442,164d090f9db65ee9429dc1dffb906625185d2dc41fb0a91adc4f8d053132ba51,dd28684b842f8815cc6c4725683cde2b83d2688945648ba5101519e0bac2539f,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,152dba18ab47864fcf7a2fe38b025572cd242c50bbdb4cdb8529ebd0e5f28ce4
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,23.68,4,0.2,7.4,164d090f9db65ee9429dc1dffb906625185d2dc41fb0a91adc4f8d053132ba51,dd28684b842f8815cc6c4725683cde2b83d2688945648ba5101519e0bac2539f,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,152dba18ab47864fcf7a2fe38b025572cd242c50bbdb4cdb8529ebd0e5f28ce4
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,309.576,4,0.4,-56.7556,164d090f9db65ee9429dc1dffb906625185d2dc41fb0a91adc4f8d053132ba51,dd28684b842f8815cc6c4725683cde2b83d2688945648ba5101519e0bac2539f,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,152dba18ab47864fcf7a2fe38b025572cd242c50bbdb4cdb8529ebd0e5f28ce4
First Class,Corporate,United States,Tucson,Arizona,85705,West,Office Supplies,Binders,38.388,14,0.7,-25.592,2bbf386873b736a2e5fc12b879b7e037c526c46a73ce1a82239da763a1348f66,bf5ea8c486c0a98455be3cbfc4cf5d77e796ff5aef7f846e72648fa410fbf919,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,57072b4b70a17ec9d0f6d7c113123c7646caf0c9f799bf8edceec52e75b17f6d
First Class,Corporate,United States,Tucson,Arizona,85705,West,Technology,Machines,95.994,2,0.7,-63.996,2bbf386873b736a2e5fc12b879b7e037c526c46a73ce1a82239da763a1348f66,bf5ea8c486c0a98455be3cbfc4cf5d77e796ff5aef7f846e72648fa410fbf919,919d9b6bcc0ec290fc69a807c8d6cb0492f58e0bef0907f538673cffa46a5004,57072b4b70a17ec9d0f6d7c113123c7646caf0c9f799bf8edceec52e75b17f6d
First Class,Corporate,United States,Tucson,Arizona,85705,West,Technology,Accessories,239.952,6,0.2,-35.9928,2bbf386873b736a2e5fc12b879b7e037c526c46a73ce1a82239da763a1348f66,bf5ea8c486c0a98455be3cbfc4cf5d77e796ff5aef7f846e72648fa410fbf919,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,57072b4b70a17ec9d0f6d7c113123c7646caf0c9f799bf8edceec52e75b17f6d
First Class,Corporate,United States,Tucson,Arizona,85705,West,Technology,Phones,201.584,2,0.2,15.1188,2bbf386873b736a2e5fc12b879b7e037c526c46a73ce1a82239da763a1348f66,bf5ea8c486c0a98455be3cbfc4cf5d77e796ff5aef7f846e72648fa410fbf919,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,57072b4b70a17ec9d0f6d7c113123c7646caf0c9f799bf8edceec52e75b17f6d
First Class,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Chairs,899.136,4,0.2,-146.1096,2bbf386873b736a2e5fc12b879b7e037c526c46a73ce1a82239da763a1348f66,bf5ea8c486c0a98455be3cbfc4cf5d77e796ff5aef7f846e72648fa410fbf919,1c1e670dff06ad1fb03679f3d2f33caa60dcc23e56df1721f2c24a340bc4d775,57072b4b70a17ec9d0f6d7c113123c7646caf0c9f799bf8edceec52e75b17f6d
First Class,Home Office,United States,Pico Rivera,California,90660,West,Furniture,Furnishings,145.9,5,0.0,62.737,46a9b3f83d5658e010d653d5b98d930620cafb7c1546de52dc219d65f6793c4d,8983ff4468b1c9c0a4c8b160ddd2d045674e3772d6ac20483f1effd634ff36aa,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,d5e4aa0245122a3f7a18e12f2f925b3f6c0a8ff763e55bf35eb2d898f4444fa3
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Bookcases,590.058,7,0.7,-786.744,2a8d67248d3ae6e2afc83f0af2ea8d2a5104deabd3b080f86220ec4d2dc540e8,995a28f587b4cd2e826a01369d58c0c6c45a0218f77575b4aaafd6a765e746ee,6efa5e33128f0b4ff83694d072b80f0bdbddef88637710f4f7ef9ad8c222b56d,57145950393e41986a6b3bbbf4991d98868e5937cde085756b890f26d44947cd
Standard Class,Consumer,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Art,14.04,3,0.2,1.5795,2a8d67248d3ae6e2afc83f0af2ea8d2a5104deabd3b080f86220ec4d2dc540e8,995a28f587b4cd2e826a01369d58c0c6c45a0218f77575b4aaafd6a765e746ee,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,57145950393e41986a6b3bbbf4991d98868e5937cde085756b890f26d44947cd
Standard Class,Home Office,United States,Clinton,Maryland,20735,East,Technology,Accessories,49.08,3,0.0,4.908,905304c8ce77f46447288346f86d455792baa2e98d1a7e8e160a1284de930f35,3fce820c729ece969af03b869becbe8e5b7c7239c9f6db3921fceabe00d15d95,42a6faf2bc6ba2f5d9a61dd0dbc753d7840fb08c9e3cf0c2300ab104adaee4eb,267b3815f5af6bc4666ddacb7e40f8e535ee9aa58d540edad52c41e002defc14
Second Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,29.6,2,0.0,14.8,3b782b5852fcb411e2b053e140838abeee139cb3746c50d833f9ab91fa56e2e0,ebbfe816a00b5a3f0275da4c62be1256a324a16df6c0e4ddee51ab501dc9f3c5,e7b0c0dae328cd419c24f795525f08290cb6afe5be9aa90178ae0ac8bf31a8d3,7bef6b2d43840a0b0c85900b74ab88098c7540a98822ee62c1fd1b8f235d9285
Second Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,17.088,4,0.2,5.5536,3b782b5852fcb411e2b053e140838abeee139cb3746c50d833f9ab91fa56e2e0,ebbfe816a00b5a3f0275da4c62be1256a324a16df6c0e4ddee51ab501dc9f3c5,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,7bef6b2d43840a0b0c85900b74ab88098c7540a98822ee62c1fd1b8f235d9285
Standard Class,Consumer,United States,Provo,Utah,84604,West,Furniture,Tables,912.75,5,0.0,118.6575,6f18fb23b31a3efa65a1fb509c435248803dbc997f3baa34414b050348ba7a70,c2ba9a1eb83138371e522da19e8c9e41c99c7d92ea9a02c3f1d884aaeed65448,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,5cf58822fb431e6f0c3a50418b7cfd916bb34affdca0f8fd57994f15af139838
Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Appliances,1089.75,3,0.0,305.13,a928c64c501b5b73c0c33f27078ae9ab7785aeca40789d78fce6ca6c712bae7f,87270ac949cabeb29d8a80346d618f3300f706e0d8608d685a182dec1decb5ba,9dd41cc5495c54f1715a54124bb37460bdd77b1aa49f2738274c5c4338d1e156,957d5d55bd46feb9a2bdf11c3a519eb28a515d93dae9298adeda7c2da18344a0
Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Paper,447.84,8,0.0,219.4416,a928c64c501b5b73c0c33f27078ae9ab7785aeca40789d78fce6ca6c712bae7f,87270ac949cabeb29d8a80346d618f3300f706e0d8608d685a182dec1decb5ba,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,957d5d55bd46feb9a2bdf11c3a519eb28a515d93dae9298adeda7c2da18344a0
Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Art,16.4,5,0.0,4.264,a928c64c501b5b73c0c33f27078ae9ab7785aeca40789d78fce6ca6c712bae7f,87270ac949cabeb29d8a80346d618f3300f706e0d8608d685a182dec1decb5ba,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,957d5d55bd46feb9a2bdf11c3a519eb28a515d93dae9298adeda7c2da18344a0
Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,Technology,Phones,399.96,5,0.2,34.9965,a928c64c501b5b73c0c33f27078ae9ab7785aeca40789d78fce6ca6c712bae7f,87270ac949cabeb29d8a80346d618f3300f706e0d8608d685a182dec1decb5ba,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,957d5d55bd46feb9a2bdf11c3a519eb28a515d93dae9298adeda7c2da18344a0
Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Storage,158.9,5,0.0,7.945,a928c64c501b5b73c0c33f27078ae9ab7785aeca40789d78fce6ca6c712bae7f,87270ac949cabeb29d8a80346d618f3300f706e0d8608d685a182dec1decb5ba,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,957d5d55bd46feb9a2bdf11c3a519eb28a515d93dae9298adeda7c2da18344a0
Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Binders,13.184,1,0.2,4.7792,a928c64c501b5b73c0c33f27078ae9ab7785aeca40789d78fce6ca6c712bae7f,87270ac949cabeb29d8a80346d618f3300f706e0d8608d685a182dec1decb5ba,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,957d5d55bd46feb9a2bdf11c3a519eb28a515d93dae9298adeda7c2da18344a0
Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,83.952,3,0.6,-90.2484,8ade63610d4932b0e417a5edaf4963ade9fdd357df022ba70b11b49f88be2f01,382567363332dd3737e93e3f6652373b0c08e871c95b81ed0cfe967c416fbc09,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,940313179553dc14cc4d770d73d6b05679ca2cb013a64e4069e5ddfea8d732a6
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Storage,80.98,1,0.0,1.6196,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,348.84,9,0.0,170.9316,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Fasteners,9.45,5,0.0,0.189,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,a5bcc9330ceb889c53ad0b690a99ecdd56e5508a206f09bc6d09910c229cf3c7,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Furniture,Furnishings,18.84,3,0.0,7.1592,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,c670faa247577d88c07ddcec68dee6e33b6dcd0aa1e33c59ba856679bc485ee9,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Furniture,Bookcases,239.98,2,0.0,52.7956,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,6efa5e33128f0b4ff83694d072b80f0bdbddef88637710f4f7ef9ad8c222b56d,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Envelopes,167.96,2,0.0,78.9412,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,0ef9a41f595ba40f20b3a3f3bc67c9b4f7eb39bd8cbddb6b1a7ed9bdbc2af74d,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Technology,Phones,104.85,3,0.0,28.3095,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Technology,Phones,484.83,3,0.0,126.0558,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,cac0de0d8570bd732dde9e1ddb164c41177bd2f048bc29568da918ccaf63d026,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,122.97,3,0.0,60.2553,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Storage,154.44,3,0.0,1.5444,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,9fd7e5c50749b57a960c713ec78f948afda0a2eab56b53ab92f0c2b3f1a70677,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,342.37,7,0.0,160.9139,2467cf862feff94ec478765682013cbcf3bc67d4d7a3aab7fcb62f5b3a16bfb2,377c2d29fd62341974eed66923861a7c64f3af7336a8099423d06836f00a9697,30c6b18cf7bd3ab84eb118c1ab437367d4710206a308e3b3e2186e7898b56d8a,a17f419467b299ec0d0b16bd4aafcc689365379208f7467039deb4ed6feadd10
First Class,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Art,9.552,3,0.2,1.5522,c73c9536ec9d4c237caeca9429908f96f63d5a7f2bfa51e340495b2c91bc7696,b18f4082696e3cfca9c6e5d4a34898536fa7a70779df3a2d771093becf4c37c1,4472cba9f09ae8e0f6727f7c2c13dd19abde54ab2a4ae4a2d5d8b562d7bd7392,d6cf9b31a6657cd76b0239e8fb734c2a657519c71e063edd7eee159a886aa46d
Standard Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Tables,652.45,5,0.5,-430.617,8ade63610d4932b0e417a5edaf4963ade9fdd357df022ba70b11b49f88be2f01,7ed5f7080b1fa1eb3521cfb3cf33d05739d8922f8babb6172f3189cc3e7e7f2b,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,9502eff8d68d7c70486d1d6426cc2fdc325f724ba74ca96fcf4ee481224be972
Standard Class,Corporate,United States,Aurora,Illinois,60505,Central,Furniture,Tables,66.645,3,0.5,-42.6528,8ade63610d4932b0e417a5edaf4963ade9fdd357df022ba70b11b49f88be2f01,7ed5f7080b1fa1eb3521cfb3cf33d05739d8922f8babb6172f3189cc3e7e7f2b,ef836db9de0f9722653d1d2dabf92c642ec24dd5a546d1ff259cfc7504ca2584,9502eff8d68d7c70486d1d6426cc2fdc325f724ba74ca96fcf4ee481224be972
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,17.216,4,0.2,6.0256,073a927a8dd0f707a6be8ecc497d966dfe86f2b57f527194d6a6e9cd31d8ab3d,c29c6d1ca42a2ff175899a8a0edf3112d066baa91ccc6b8dbc82172d62d42f6b,cc485d74b83d26a28d9941b5c18c83be9bff6a4389fad7c654148318fc633b5e,cff454fe3b8a656caf913655685a042809ac43d905aa076a05a562eda689731c
